node,product,inherent_value
37,11,47.896498636001446
37,12,68.02558751776375
37,13,42.550316384614916
38,1,113.18149594676274
38,2,95.72291091817674
38,3,96.74335303228058
38,4,-0.0
38,5,-0.0
38,6,-0.0
38,7,-0.0
38,8,-0.0
38,9,-0.0
38,10,31.83093107189668
38,11,43.36807489042978
38,12,41.92830112227287
38,13,35.4358594234201
39,1,121.59786884641542
39,2,107.11249181104353
39,3,116.97701766893408
39,4,-0.0
39,5,-0.0
39,6,-0.0
39,7,-0.0
39,8,-0.0
39,9,-0.0
39,10,27.14074149591921
39,11,33.97095156353868
39,12,57.529230962416946
39,13,48.950750972256245
40,1,122.60859658690391
40,2,104.87547101199578
40,3,98.48617234025755
40,4,-0.0
40,5,-0.0
40,6,-0.0
40,7,-0.0
40,8,-0.0
40,9,-0.0
40,10,32.74023015397076
40,11,32.232910940832234
40,12,51.08086121609192
40,13,38.71019125098018
41,1,113.59014967022789
41,2,104.99682580044798
41,3,103.22212346488564
41,4,-0.0
41,5,-0.0
41,6,-0.0
41,7,-0.0
41,8,-0.0
41,9,-0.0
41,10,8.01971094655919
41,11,5.835698731924566
41,12,25.3747405315373
41,13,32.59834054366102
42,1,132.37007132646175
42,2,124.87582261239446
42,3,105.52374295108949
42,4,-0.0
42,5,-0.0
42,6,-0.0
42,7,-0.0
42,8,-0.0
42,9,-0.0
42,10,33.74583605629206
42,11,43.44388173611385
42,12,65.2022546358389
42,13,65.47267230567235
43,1,121.96525257251062
43,2,102.05354734831602
43,3,101.31404723871498
43,4,-0.0
43,5,-0.0
43,6,-0.0
43,7,-0.0
43,8,-0.0
43,9,-0.0
43,10,42.19900596232646
43,11,33.0
43,12,45.639330813746355
43,13,34.96235333763602
44,1,117.31755806096453
44,2,103.92514669088212
44,3,85.28289820064293
44,4,-0.0
44,5,-0.0
44,6,-0.0
44,7,-0.0
44,8,-0.0
44,9,-0.0
44,10,33.51043636824731
44,11,52.01353244639921
44,12,57.832728053904574
44,13,58.49081275654716
45,1,130.30112613754366
45,2,116.17485625902351
45,3,108.14589421840343
45,4,-0.0
45,5,-0.0
45,6,-0.0
45,7,-0.0
45,8,-0.0
45,9,-0.0
45,10,28.077697051618966
45,11,26.596144506651278
45,12,48.399358790835386
45,13,43.584162269637055
46,1,122.94572497540861
46,2,109.339106139693
46,3,110.35381717822024
46,4,-0.0
46,5,-0.0
46,6,-0.0
46,7,-0.0
46,8,-0.0
46,9,-0.0
46,10,16.00707647383376
46,11,10.494363573148256
46,12,35.45639309526837
46,13,34.53437772734776
47,1,117.21189062988573
47,2,116.86339104475763
47,3,85.50852329539501
47,4,-0.0
47,5,-0.0
47,6,-0.0
47,7,-0.0
47,8,-0.0
47,9,-0.0
47,10,23.00216110882713
47,11,33.012809685355606
47,12,67.50008259825849
47,13,43.03602093295272
48,1,128.41356188037173
48,2,122.76724618669874
48,3,75.36486815618146
48,4,-0.0
48,5,-0.0
48,6,-0.0
48,7,-0.0
48,8,-0.0
48,9,-0.0
48,10,23.0
48,11,27.870473241963424
48,12,67.34869848385206
48,13,42.15319641599033
49,1,117.23626870370342
49,2,116.86606817712554
49,3,69.99935649266861
49,4,-0.0
49,5,-0.0
49,6,-0.0
49,7,-0.0
49,8,-0.0
49,9,-0.0
49,10,39.29011610727545
49,11,40.116382270749334
49,12,74.0430529569191
49,13,40.0
50,1,119.99406482848256
50,2,110.14031066695117
50,3,106.08766776698945
50,4,-0.0
50,5,-0.0
50,6,-0.0
50,7,-0.0
50,8,-0.0
50,9,-0.0
50,10,35.023467189583194
50,11,36.216611989284985
50,12,64.53591727136379
50,13,47.346946954323386
51,1,112.51402110200534
51,2,105.93168321809041
51,3,86.37926029287075
51,4,-0.0
51,5,-0.0
51,6,-0.0
51,7,-0.0
51,8,-0.0
51,9,-0.0
51,10,44.257315438112194
51,11,52.7936397349611
51,12,63.986123128916105
51,13,44.85872854616823
52,1,111.82121423233524
52,2,111.46590176559222
52,3,100.75393076941245
52,4,-0.0
52,5,-0.0
52,6,-0.0
52,7,-0.0
52,8,-0.0
52,9,-0.0
52,10,1.550634981414949
52,11,3.530481743155235
52,12,23.058858819961166
52,13,31.082717826190486
53,1,122.7468486884773
53,2,111.12873102296533
53,3,109.47682495006151
53,4,-0.0
53,5,-0.0
53,6,-0.0
53,7,-0.0
53,8,-0.0
53,9,-0.0
53,10,25.737025689585252
53,11,29.69679014668472
53,12,51.455163046409766
53,13,51.725580716243215
54,1,124.44533128786433
54,2,109.92805503395172
54,3,109.29759503969024
54,4,-0.0
54,5,-0.0
54,6,-0.0
54,7,-0.0
54,8,-0.0
54,9,-0.0
54,10,7.246200026586152
54,11,11.391587320932448
54,12,33.82337008196931
54,13,43.908122069387495
55,1,112.75938558347053
55,2,115.43105568837294
55,3,85.76827976912799
55,4,-0.0
55,5,-0.0
55,6,-0.0
55,7,-0.0
55,8,-0.0
55,9,-0.0
55,10,39.747486938259236
55,11,48.63449364919557
55,12,72.6080404681665
55,13,44.97646773825838
56,1,125.31728342619444
56,2,125.25612174826506
56,3,72.95553391986428
56,4,-0.0
56,5,-0.0
56,6,-0.0
56,7,-0.0
