node,product,inherent_value
31,5,-0.0
31,6,-0.0
31,7,-0.0
31,8,-0.0
31,9,-0.0
31,10,7.905373614662112
31,11,-0.0
31,12,-0.0
31,13,-0.0
32,1,59.38239452169396
32,2,46.92305419848585
32,3,-0.0
32,4,-0.0
32,5,-0.0
32,6,-0.0
32,7,-0.0
32,8,-0.0
32,9,-0.0
32,10,3.899680385650292
32,11,-0.0
32,12,-0.0
32,13,-0.0
33,1,56.869966620886316
33,2,22.461110849013775
33,3,-0.0
33,4,-0.0
33,5,-0.0
33,6,-0.0
33,7,-0.0
33,8,-0.0
33,9,-0.0
33,10,-0.0
33,11,-0.0
33,12,-0.0
33,13,-0.0
34,1,54.91372844190307
34,2,41.89702623143276
34,3,-0.0
34,4,-0.0
34,5,-0.0
34,6,-0.0
34,7,-0.0
34,8,-0.0
34,9,-0.0
34,10,23.0
34,11,-0.0
34,12,-0.0
34,13,-0.0
35,1,57.73045602175115
35,2,47.701685839480035
35,3,-0.0
35,4,-0.0
35,5,-0.0
35,6,-0.0
35,7,-0.0
35,8,-0.0
35,9,-0.0
35,10,23.0
35,11,-0.0
35,12,-0.0
35,13,-0.0
36,1,56.87306463225171
36,2,20.60310167732736
36,3,-0.0
36,4,-0.0
36,5,-0.0
36,6,-0.0
36,7,-0.0
36,8,-0.0
36,9,-0.0
36,10,3.113767792582969
36,11,-0.0
36,12,-0.0
36,13,-0.0
37,1,68.99403711974891
37,2,51.6
37,3,-0.0
37,4,-0.0
37,5,-0.0
37,6,-0.0
37,7,-0.0
37,8,-0.0
37,9,-0.0
37,10,23.0
37,11,-0.0
37,12,-0.0
37,13,-0.0
38,1,58.99918624597241
38,2,25.502713604509122
38,3,-0.0
38,4,-0.0
38,5,-0.0
38,6,-0.0
38,7,-0.0
38,8,-0.0
38,9,-0.0
38,10,23.0
38,11,-0.0
38,12,-0.0
38,13,-0.0
39,1,58.456779539496495
39,2,41.10364344465319
39,3,-0.0
39,4,-0.0
39,5,-0.0
39,6,-0.0
39,7,-0.0
39,8,-0.0
39,9,-0.0
39,10,0.64298375791385
39,11,-0.0
39,12,-0.0
39,13,-0.0
40,1,59.98151794864638
40,2,34.655273698328166
40,3,-0.0
40,4,-0.0
40,5,-0.0
40,6,-0.0
40,7,-0.0
40,8,-0.0
40,9,-0.0
40,10,19.349441142415237
40,11,-0.0
40,12,-0.0
40,13,-0.0
41,1,50.449060363309016
41,2,8.94915301377354
41,3,-0.0
41,4,-0.0
41,5,-0.0
41,6,-0.0
41,7,-0.0
41,8,-0.0
41,9,-0.0
41,10,-0.0
41,11,-0.0
41,12,-0.0
41,13,-0.0
42,1,59.12957206495398
42,2,48.77666711807514
42,3,-0.0
42,4,-0.0
42,5,-0.0
42,6,-0.0
42,7,-0.0
42,8,-0.0
42,9,-0.0
42,10,5.753293305239584
42,11,-0.0
42,12,-0.0
42,13,-0.0
43,1,59.33817393425308
43,2,29.213743295982603
43,3,-0.0
43,4,-0.0
43,5,-0.0
43,6,-0.0
43,7,-0.0
43,8,-0.0
43,9,-0.0
43,10,23.0
43,11,-0.0
43,12,-0.0
43,13,-0.0
44,1,51.0989864969634
44,2,41.407140536140815
44,3,-0.0
44,4,-0.0
44,5,-0.0
44,6,-0.0
44,7,-0.0
44,8,-0.0
44,9,-0.0
44,10,23.0
44,11,-0.0
44,12,-0.0
44,13,-0.0
45,1,67.16003683062478
45,2,31.973771273071627
45,3,-0.0
45,4,-0.0
45,5,-0.0
45,6,-0.0
45,7,-0.0
45,8,-0.0
45,9,-0.0
45,10,9.542237349505776
45,11,-0.0
45,12,-0.0
45,13,-0.0
46,1,59.804635668489745
46,2,19.030805577504612
46,3,-0.0
46,4,-0.0
46,5,-0.0
46,6,-0.0
46,7,-0.0
46,8,-0.0
46,9,-0.0
46,10,-0.0
46,11,-0.0
46,12,-0.0
46,13,-0.0
47,1,59.996933561671014
47,2,49.8843087021136
47,3,-0.0
47,4,-0.0
47,5,-0.0
47,6,-0.0
47,7,-0.0
47,8,-0.0
47,9,-0.0
47,10,7.967332123478226
47,11,-0.0
47,12,-0.0
47,13,-0.0
48,1,71.19860481215701
48,2,48.172058129176015
48,3,-0.0
48,4,-0.0
48,5,-0.0
48,6,-0.0
48,7,-0.0
48,8,-0.0
48,9,-0.0
48,10,5.63877395350244
48,11,-0.0
48,12,-0.0
48,13,-0.0
49,1,68.17531926550207
49,2,54.0440024344815
49,3,-0.0
49,4,-0.0
49,5,-0.0
49,6,-0.0
49,7,-0.0
49,8,-0.0
49,9,-0.0
49,10,17.71740514681806
49,11,-0.0
49,12,-0.0
49,13,-0.0
