node,product,inherent_value
50,27,324.3104377595537
51,27,336.0458596963753
52,27,308.7347553174525
53,27,319.20181067018905
54,27,304.8724697708778
55,27,334.7697519390971
56,27,325.6196972269584
57,27,316.7325921937128
58,27,338.1944841804799
59,27,322.3394624557104
60,27,313.2961936925277
61,27,328.29030978968257
62,27,327.90309650037227
63,27,322.0117830000895
64,27,337.6698468873012
65,27,305.11167104523895
66,27,337.62747291064045
67,27,315.34977125648555
68,27,312.0912291326261
69,27,323.30002367955547
70,27,317.18334257718544
71,27,319.6611375035715
72,27,325.0809608878908
