node,product,inherent_value
36,4,-0.0
36,5,-0.0
36,6,-0.0
36,7,31.11376779258297
36,8,-0.0
36,9,-0.0
36,10,-0.0
36,11,-0.0
36,12,-0.0
36,13,-0.0
37,1,42.01586908326526
37,2,-0.0
37,3,-0.0
37,4,-0.0
37,5,-0.0
37,6,-0.0
37,7,61.27695583299801
37,8,-0.0
37,9,-0.0
37,10,-0.0
37,11,-0.0
37,12,-0.0
37,13,-0.0
38,1,35.204435719434365
38,2,-0.0
38,3,-0.0
38,4,-0.0
38,5,-0.0
38,6,-0.0
38,7,40.63192510957022
38,8,-0.0
38,9,-0.0
38,10,-0.0
38,11,-0.0
38,12,-0.0
38,13,-0.0
39,1,42.02234542142249
39,2,-0.0
39,3,-0.0
39,4,-0.0
39,5,-0.0
39,6,-0.0
39,7,38.919939590911866
39,8,-0.0
39,9,-0.0
39,10,-0.0
39,11,-0.0
39,12,-0.0
39,13,-0.0
40,1,44.46149633937044
40,2,-0.0
40,3,-0.0
40,4,-0.0
40,5,-0.0
40,6,-0.0
40,7,44.33222953132618
40,8,-0.0
40,9,-0.0
40,10,-0.0
40,11,-0.0
40,12,-0.0
40,13,-0.0
41,1,39.82101690464829
41,2,-0.0
41,3,-0.0
41,4,-0.0
41,5,-0.0
41,6,-0.0
41,7,12.664336634479522
41,8,-0.0
41,9,-0.0
41,10,-0.0
41,11,-0.0
41,12,-0.0
41,13,-0.0
42,1,47.89527503411241
42,2,-0.0
42,3,-0.0
42,4,-0.0
42,5,-0.0
42,6,-0.0
42,7,42.91582640208776
42,8,-0.0
42,9,-0.0
42,10,-0.0
42,11,-0.0
42,12,-0.0
42,13,-0.0
43,1,41.23160219539283
43,2,-0.0
43,3,-0.0
43,4,-0.0
43,5,-0.0
43,6,-0.0
43,7,51.0
43,8,-0.0
43,9,-0.0
43,10,-0.0
43,11,-0.0
43,12,-0.0
43,13,-0.0
44,1,32.01560465094455
44,2,-0.0
44,3,-0.0
44,4,-0.0
44,5,-0.0
44,6,-0.0
44,7,43.3819052102125
44,8,-0.0
44,9,-0.0
44,10,-0.0
44,11,-0.0
44,12,-0.0
44,13,-0.0
45,1,47.66121013790937
45,2,-0.0
45,3,-0.0
45,4,-0.0
45,5,-0.0
45,6,-0.0
45,7,39.976601703647844
45,8,-0.0
45,9,-0.0
45,10,-0.0
45,11,-0.0
45,12,-0.0
45,13,-0.0
46,1,49.5
46,2,-0.0
46,3,-0.0
46,4,-0.0
46,5,-0.0
46,6,-0.0
46,7,20.65170216175409
46,8,-0.0
46,9,-0.0
46,10,-0.0
46,11,-0.0
46,12,-0.0
46,13,-0.0
47,1,45.5505538384479
47,2,-0.0
47,3,-0.0
47,4,-0.0
47,5,-0.0
47,6,-0.0
47,7,41.51672539235362
47,8,-0.0
47,9,-0.0
47,10,-0.0
47,11,-0.0
47,12,-0.0
47,13,-0.0
48,1,50.3457910720301
48,2,-0.0
48,3,-0.0
48,4,-0.0
48,5,-0.0
48,6,-0.0
48,7,34.64011854580888
48,8,-0.0
48,9,-0.0
48,10,-0.0
48,11,-0.0
48,12,-0.0
48,13,-0.0
49,1,49.5
49,2,-0.0
49,3,-0.0
49,4,-0.0
49,5,-0.0
49,6,-0.0
49,7,31.67177984136236
49,8,-0.0
49,9,-0.0
49,10,-0.0
49,11,-0.0
49,12,-0.0
49,13,-0.0
50,1,47.40099154291355
50,2,-0.0
50,3,-0.0
50,4,-0.0
50,5,-0.0
50,6,-0.0
50,7,49.59706918628155
50,8,-0.0
50,9,-0.0
50,10,-0.0
50,11,-0.0
50,12,-0.0
50,13,-0.0
51,1,37.80503537881993
51,2,-0.0
51,3,-0.0
51,4,-0.0
51,5,-0.0
51,6,-0.0
51,7,42.45889114082834
51,8,-0.0
51,9,-0.0
51,10,-0.0
51,11,-0.0
51,12,-0.0
51,13,-0.0
52,1,37.69859117259287
52,2,-0.0
52,3,-0.0
52,4,-0.0
52,5,-0.0
52,6,-0.0
52,7,10.265103239852824
52,8,-0.0
