node,product,inherent_value
64,10,23.0
64,11,-0.0
64,12,-0.0
64,13,-0.0
65,1,61.731304180496295
65,2,19.161886767059013
65,3,-0.0
65,4,-0.0
65,5,-0.0
65,6,-0.0
65,7,-0.0
65,8,-0.0
65,9,-0.0
65,10,-0.0
65,11,-0.0
65,12,-0.0
65,13,-0.0
66,1,59.96024955851338
66,2,53.38633187544903
66,3,-0.0
66,4,-0.0
66,5,-0.0
66,6,-0.0
66,7,-0.0
66,8,-0.0
66,9,-0.0
66,10,26.83848172621824
66,11,-0.0
66,12,-0.0
66,13,-0.0
67,1,57.52738343600276
67,2,27.83642873375858
67,3,-0.0
67,4,-0.0
67,5,-0.0
67,6,-0.0
67,7,-0.0
67,8,-0.0
67,9,-0.0
67,10,-0.0
67,11,-0.0
67,12,-0.0
67,13,-0.0
68,1,54.85504059376436
68,2,23.37423202675668
68,3,-0.0
68,4,-0.0
68,5,-0.0
68,6,-0.0
68,7,-0.0
68,8,-0.0
68,9,-0.0
68,10,-0.0
68,11,-0.0
68,12,-0.0
68,13,-0.0
69,1,57.64126697191685
69,2,51.6
69,3,-0.0
69,4,-0.0
69,5,-0.0
69,6,-0.0
69,7,-0.0
69,8,-0.0
69,9,-0.0
69,10,12.567259118241033
69,11,-0.0
69,12,-0.0
69,13,-0.0
70,1,63.82332637949372
70,2,48.831490594490326
70,3,-0.0
70,4,-0.0
70,5,-0.0
70,6,-0.0
70,7,-0.0
70,8,-0.0
70,9,-0.0
70,10,8.279629358982344
70,11,-0.0
70,12,-0.0
70,13,-0.0
71,1,54.436089738327894
71,2,44.5529602064152
71,3,-0.0
71,4,-0.0
71,5,-0.0
71,6,-0.0
71,7,-0.0
71,8,-0.0
71,9,-0.0
71,10,1.114176950607236
71,11,-0.0
71,12,-0.0
71,13,-0.0
72,1,57.35361953117124
72,2,55.29662248490575
72,3,-0.0
72,4,-0.0
72,5,-0.0
72,6,-0.0
72,7,-0.0
72,8,-0.0
72,9,-0.0
72,10,14.469470838936342
72,11,-0.0
72,12,-0.0
72,13,-0.0
1,27,303.8609052453111
2,27,327.22221531742764
3,27,313.40202649535166
4,27,328.3381974699503
5,27,306.56895209106267
6,27,312.4746986857374
7,27,320.3797891053248
8,27,303.0927685315077
9,27,311.4641639559953
10,27,308.0330372937743
11,27,299.13163870023675
12,27,302.8348330039485
13,27,291.98988743895194
14,27,293.5062461708473
15,27,311.80245521573875
16,27,326.0324201606841
17,27,309.18516736549384
18,27,312.9615307353741
19,27,318.4304032398852
