subclass_name,resource,fips,county,state,usdaregion,"County Square Miles",scenario_name,prod_source,price_offered,production_total,production_unit,production_energy_content,energy_content_unit,total_prod_density_dtpersqmi
"Other wet waste","Food waste, nonresidential",55091,"Pepin County",WI,"Lake States",248.7,"mature-market high",wastes,420.2,73.00,dt,1022000000,BTU,0.29
"Other wet waste","Food waste, nonresidential",55091,"Pepin County",WI,"Lake States",248.7,"mature-market low",wastes,400,73.00,dt,1022000000,BTU,0.29
"Other wet waste","Food waste, nonresidential",55091,"Pepin County",WI,"Lake States",248.7,"mature-market medium",wastes,400,73.00,dt,1022000000,BTU,0.29
"Other wet waste","Food waste, nonresidential",55091,"Pepin County",WI,"Lake States",248.7,near-term,wastes,400,104.00,dt,1456000000,BTU,0.42
"Other wet waste","Food waste, nonresidential",55093,"Pierce County",WI,"Lake States",592.73,Emerging,wastes,283.64,504.00,dt,7056000000,BTU,0.85
"Other wet waste","Food waste, nonresidential",55093,"Pierce County",WI,"Lake States",592.73,"mature-market high",wastes,283.64,504.00,dt,7056000000,BTU,0.85
"Other wet waste","Food waste, nonresidential",55093,"Pierce County",WI,"Lake States",592.73,"mature-market low",wastes,263.44,504.00,dt,7056000000,BTU,0.85
"Other wet waste","Food waste, nonresidential",55093,"Pierce County",WI,"Lake States",592.73,"mature-market medium",wastes,263.44,504.00,dt,7056000000,BTU,0.85
"Other wet waste","Food waste, nonresidential",55093,"Pierce County",WI,"Lake States",592.73,near-term,wastes,131.05,612.00,dt,8568000000,BTU,1.03
"Other wet waste","Food waste, nonresidential",55095,"Polk County",WI,"Lake States",956.41,Emerging,wastes,420.2,458.00,dt,6412000000,BTU,0.48
"Other wet waste","Food waste, nonresidential",55095,"Polk County",WI,"Lake States",956.41,"mature-market high",wastes,420.2,458.00,dt,6412000000,BTU,0.48
"Other wet waste","Food waste, nonresidential",55095,"Polk County",WI,"Lake States",956.41,"mature-market low",wastes,400,458.00,dt,6412000000,BTU,0.48
"Other wet waste","Food waste, nonresidential",55095,"Polk County",WI,"Lake States",956.41,"mature-market medium",wastes,400,458.00,dt,6412000000,BTU,0.48
"Other wet waste","Food waste, nonresidential",55095,"Polk County",WI,"Lake States",956.41,near-term,wastes,322.42,625.00,dt,8750000000,BTU,0.65
"Other wet waste","Food waste, nonresidential",55097,"Portage County",WI,"Lake States",822.82,Emerging,wastes,420.2,1454.00,dt,20356000000,BTU,1.77
"Other wet waste","Food waste, nonresidential",55097,"Portage County",WI,"Lake States",822.82,"mature-market high",wastes,420.2,1454.00,dt,20356000000,BTU,1.77
"Other wet waste","Food waste, nonresidential",55097,"Portage County",WI,"Lake States",822.82,"mature-market low",wastes,400,1454.00,dt,20356000000,BTU,1.77
"Other wet waste","Food waste, nonresidential",55097,"Portage County",WI,"Lake States",822.82,"mature-market medium",wastes,400,1454.00,dt,20356000000,BTU,1.77
"Other wet waste","Food waste, nonresidential",55097,"Portage County",WI,"Lake States",822.82,near-term,wastes,400,1451.00,dt,20314000000,BTU,1.76
"Other wet waste","Food waste, nonresidential",55099,"Price County",WI,"Lake States",1278.04,Emerging,wastes,420.2,137.00,dt,1918000000,BTU,0.11
"Other wet waste","Food waste, nonresidential",55099,"Price County",WI,"Lake States",1278.04,"mature-market high",wastes,420.2,137.00,dt,1918000000,BTU,0.11
"Other wet waste","Food waste, nonresidential",55099,"Price County",WI,"Lake States",1278.04,"mature-market low",wastes,400,137.00,dt,1918000000,BTU,0.11
"Other wet waste","Food waste, nonresidential",55099,"Price County",WI,"Lake States",1278.04,"mature-market medium",wastes,400,137.00,dt,1918000000,BTU,0.11
"Other wet waste","Food waste, nonresidential",55099,"Price County",WI,"Lake States",1278.04,near-term,wastes,400,193.00,dt,2702000000,BTU,0.15
"Other wet waste","Food waste, nonresidential",55101,"Racine County",WI,"Lake States",340.39,Emerging,wastes,183.4,2915.00,dt,40810000000,BTU,8.56
"Other wet waste","Food waste, nonresidential",55101,"Racine County",WI,"Lake States",340.39,"mature-market high",wastes,183.4,2915.00,dt,40810000000,BTU,8.56
"Other wet waste","Food waste, nonresidential",55101,"Racine County",WI,"Lake States",340.39,"mature-market low",wastes,163.2,2915.00,dt,40810000000,BTU,8.56
"Other wet waste","Food waste, nonresidential",55101,"Racine County",WI,"Lake States",340.39,"mature-market medium",wastes,163.2,2915.00,dt,40810000000,BTU,8.56
"Other wet waste","Food waste, nonresidential",55101,"Racine County",WI,"Lake States",340.39,near-term,wastes,122.99,3148.00,dt,44072000000,BTU,9.25
"Other wet waste","Food waste, nonresidential",55103,"Richland County",WI,"Lake States",589.3,Emerging,wastes,420.2,155.00,dt,2170000000,BTU,0.26
"Other wet waste","Food waste, nonresidential",55103,"Richland County",WI,"Lake States",589.3,"mature-market high",wastes,420.2,155.00,dt,2170000000,BTU,0.26
"Other wet waste","Food waste, nonresidential",55103,"Richland County",WI,"Lake States",589.3,"mature-market low",wastes,400,155.00,dt,2170000000,BTU,0.26
"Other wet waste","Food waste, nonresidential",55103,"Richland County",WI,"Lake States",589.3,"mature-market medium",wastes,400,155.00,dt,2170000000,BTU,0.26
"Other wet waste","Food waste, nonresidential",55103,"Richland County",WI,"Lake States",589.3,near-term,wastes,203.7,228.00,dt,3192000000,BTU,0.39
"Other wet waste","Food waste, nonresidential",55105,"Rock County",WI,"Lake States",726.16,Emerging,wastes,420.2,2490.00,dt,34860000000,BTU,3.43
"Other wet waste","Food waste, nonresidential",55105,"Rock County",WI,"Lake States",726.16,"mature-market high",wastes,420.2,2490.00,dt,34860000000,BTU,3.43
"Other wet waste","Food waste, nonresidential",55105,"Rock County",WI,"Lake States",726.16,"mature-market low",wastes,400,2490.00,dt,34860000000,BTU,3.43
"Other wet waste","Food waste, nonresidential",55105,"Rock County",WI,"Lake States",726.16,"mature-market medium",wastes,400,2490.00,dt,34860000000,BTU,3.43
"Other wet waste","Food waste, nonresidential",55105,"Rock County",WI,"Lake States",726.16,near-term,wastes,400,2670.00,dt,37380000000,BTU,3.68
"Other wet waste","Food waste, nonresidential",55107,"Rusk County",WI,"Lake States",930.86,Emerging,wastes,420.2,91.00,dt,1274000000,BTU,0.10
"Other wet waste","Food waste, nonresidential",55107,"Rusk County",WI,"Lake States",930.86,"mature-market high",wastes,420.2,91.00,dt,1274000000,BTU,0.10
"Other wet waste","Food waste, nonresidential",55107,"Rusk County",WI,"Lake States",930.86,"mature-market low",wastes,400,91.00,dt,1274000000,BTU,0.10
"Other wet waste","Food waste, nonresidential",55107,"Rusk County",WI,"Lake States",930.86,"mature-market medium",wastes,400,91.00,dt,1274000000,BTU,0.10
"Other wet waste","Food waste, nonresidential",55107,"Rusk County",WI,"Lake States",930.86,near-term,wastes,400,141.00,dt,1974000000,BTU,0.15
"Other wet waste","Food waste, nonresidential",55109,"St. Croix County",WI,"Lake States",735.19,Emerging,wastes,20.2,1444.00,dt,20216000000,BTU,1.96
"Other wet waste","Food waste, nonresidential",55109,"St. Croix County",WI,"Lake States",735.19,"mature-market high",wastes,20.2,1444.00,dt,20216000000,BTU,1.96
"Other wet waste","Food waste, nonresidential",55109,"St. Croix County",WI,"Lake States",735.19,"mature-market low",wastes,0,1444.00,dt,20216000000,BTU,1.96
"Other wet waste","Food waste, nonresidential",55109,"St. Croix County",WI,"Lake States",735.19,"mature-market medium",wastes,0,1444.00,dt,20216000000,BTU,1.96
"Other wet waste","Food waste, nonresidential",55109,"St. Croix County",WI,"Lake States",735.19,near-term,wastes,13.43,1315.00,dt,18410000000,BTU,1.79
"Other wet waste","Food waste, nonresidential",55111,"Sauk County",WI,"Lake States",849.19,Emerging,wastes,420.2,1677.00,dt,23478000000,BTU,1.97
"Other wet waste","Food waste, nonresidential",55111,"Sauk County",WI,"Lake States",849.19,"mature-market high",wastes,420.2,1677.00,dt,23478000000,BTU,1.97
"Other wet waste","Food waste, nonresidential",55111,"Sauk County",WI,"Lake States",849.19,"mature-market low",wastes,400,1677.00,dt,23478000000,BTU,1.97
"Other wet waste","Food waste, nonresidential",55111,"Sauk County",WI,"Lake States",849.19,"mature-market medium",wastes,400,1677.00,dt,23478000000,BTU,1.97
"Other wet waste","Food waste, nonresidential",55111,"Sauk County",WI,"Lake States",849.19,near-term,wastes,400,1638.00,dt,22932000000,BTU,1.93
"Other wet waste","Food waste, nonresidential",55113,"Sawyer County",WI,"Lake States",1350.24,Emerging,wastes,420.2,217.00,dt,3038000000,BTU,0.16
"Other wet waste","Food waste, nonresidential",55113,"Sawyer County",WI,"Lake States",1350.24,"mature-market high",wastes,420.2,217.00,dt,3038000000,BTU,0.16
"Other wet waste","Food waste, nonresidential",55113,"Sawyer County",WI,"Lake States",1350.24,"mature-market low",wastes,400,217.00,dt,3038000000,BTU,0.16
"Other wet waste","Food waste, nonresidential",55113,"Sawyer County",WI,"Lake States",1350.24,"mature-market medium",wastes,400,217.00,dt,3038000000,BTU,0.16
"Other wet waste","Food waste, nonresidential",55113,"Sawyer County",WI,"Lake States",1350.24,near-term,wastes,400,309.00,dt,4326000000,BTU,0.23
"Other wet waste","Food waste, nonresidential",55115,"Shawano County",WI,"Lake States",909.4,Emerging,wastes,420.2,385.00,dt,5390000000,BTU,0.42
"Other wet waste","Food waste, nonresidential",55115,"Shawano County",WI,"Lake States",909.4,"mature-market high",wastes,420.2,385.00,dt,5390000000,BTU,0.42
"Other wet waste","Food waste, nonresidential",55115,"Shawano County",WI,"Lake States",909.4,"mature-market low",wastes,400,385.00,dt,5390000000,BTU,0.42
"Other wet waste","Food waste, nonresidential",55115,"Shawano County",WI,"Lake States",909.4,"mature-market medium",wastes,400,385.00,dt,5390000000,BTU,0.42
"Other wet waste","Food waste, nonresidential",55115,"Shawano County",WI,"Lake States",909.4,near-term,wastes,400,526.00,dt,7364000000,BTU,0.58
"Other wet waste","Food waste, nonresidential",55117,"Sheboygan County",WI,"Lake States",517.64,Emerging,wastes,52.39,2147.00,dt,30058000000,BTU,4.15
"Other wet waste","Food waste, nonresidential",55117,"Sheboygan County",WI,"Lake States",517.64,"mature-market high",wastes,52.39,2147.00,dt,30058000000,BTU,4.15
"Other wet waste","Food waste, nonresidential",55117,"Sheboygan County",WI,"Lake States",517.64,"mature-market low",wastes,32.19,2147.00,dt,30058000000,BTU,4.15
"Other wet waste","Food waste, nonresidential",55117,"Sheboygan County",WI,"Lake States",517.64,"mature-market medium",wastes,32.19,2147.00,dt,30058000000,BTU,4.15
"Other wet waste","Food waste, nonresidential",55117,"Sheboygan County",WI,"Lake States",517.64,near-term,wastes,0,2327.00,dt,32578000000,BTU,4.50
"Other wet waste","Food waste, nonresidential",55119,"Taylor County",WI,"Lake States",984.56,Emerging,wastes,381.54,233.00,dt,3262000000,BTU,0.24
"Other wet waste","Food waste, nonresidential",55119,"Taylor County",WI,"Lake States",984.56,"mature-market high",wastes,381.54,233.00,dt,3262000000,BTU,0.24
"Other wet waste","Food waste, nonresidential",55119,"Taylor County",WI,"Lake States",984.56,"mature-market low",wastes,361.34,233.00,dt,3262000000,BTU,0.24
"Other wet waste","Food waste, nonresidential",55119,"Taylor County",WI,"Lake States",984.56,"mature-market medium",wastes,361.34,233.00,dt,3262000000,BTU,0.24
"Other wet waste","Food waste, nonresidential",55119,"Taylor County",WI,"Lake States",984.56,near-term,wastes,158.67,308.00,dt,4312000000,BTU,0.31
"Other wet waste","Food waste, nonresidential",55121,"Trempealeau County",WI,"Lake States",741.98,Emerging,wastes,420.2,481.00,dt,6734000000,BTU,0.65
"Other wet waste","Food waste, nonresidential",55121,"Trempealeau County",WI,"Lake States",741.98,"mature-market high",wastes,420.2,481.00,dt,6734000000,BTU,0.65
"Other wet waste","Food waste, nonresidential",55121,"Trempealeau County",WI,"Lake States",741.98,"mature-market low",wastes,400,481.00,dt,6734000000,BTU,0.65
"Other wet waste","Food waste, nonresidential",55121,"Trempealeau County",WI,"Lake States",741.98,"mature-market medium",wastes,400,481.00,dt,6734000000,BTU,0.65
"Other wet waste","Food waste, nonresidential",55121,"Trempealeau County",WI,"Lake States",741.98,near-term,wastes,400,444.00,dt,6216000000,BTU,0.60
"Other wet waste","Food waste, nonresidential",55123,"Vernon County",WI,"Lake States",816.38,Emerging,wastes,328.27,392.00,dt,5488000000,BTU,0.48
"Other wet waste","Food waste, nonresidential",55123,"Vernon County",WI,"Lake States",816.38,"mature-market high",wastes,328.27,392.00,dt,5488000000,BTU,0.48
"Other wet waste","Food waste, nonresidential",55123,"Vernon County",WI,"Lake States",816.38,"mature-market low",wastes,308.07,392.00,dt,5488000000,BTU,0.48
"Other wet waste","Food waste, nonresidential",55123,"Vernon County",WI,"Lake States",816.38,"mature-market medium",wastes,308.07,392.00,dt,5488000000,BTU,0.48
"Other wet waste","Food waste, nonresidential",55123,"Vernon County",WI,"Lake States",816.38,near-term,wastes,239.1,434.00,dt,6076000000,BTU,0.53
"Other wet waste","Food waste, nonresidential",55125,"Vilas County",WI,"Lake States",1017.72,Emerging,wastes,420.2,315.00,dt,4410000000,BTU,0.31
"Other wet waste","Food waste, nonresidential",55125,"Vilas County",WI,"Lake States",1017.72,"mature-market high",wastes,420.2,315.00,dt,4410000000,BTU,0.31
"Other wet waste","Food waste, nonresidential",55125,"Vilas County",WI,"Lake States",1017.72,"mature-market low",wastes,400,315.00,dt,4410000000,BTU,0.31
"Other wet waste","Food waste, nonresidential",55125,"Vilas County",WI,"Lake States",1017.72,"mature-market medium",wastes,400,315.00,dt,4410000000,BTU,0.31
"Other wet waste","Food waste, nonresidential",55125,"Vilas County",WI,"Lake States",1017.72,near-term,wastes,400,444.00,dt,6216000000,BTU,0.44
"Other wet waste","Food waste, nonresidential",55127,"Walworth County",WI,"Lake States",576.6,Emerging,wastes,416.47,1951.00,dt,27314000000,BTU,3.38
"Other wet waste","Food waste, nonresidential",55127,"Walworth County",WI,"Lake States",576.6,"mature-market high",wastes,416.47,1951.00,dt,27314000000,BTU,3.38
"Other wet waste","Food waste, nonresidential",55127,"Walworth County",WI,"Lake States",576.6,"mature-market low",wastes,396.27,1951.00,dt,27314000000,BTU,3.38
"Other wet waste","Food waste, nonresidential",55127,"Walworth County",WI,"Lake States",576.6,"mature-market medium",wastes,396.27,1951.00,dt,27314000000,BTU,3.38
"Other wet waste","Food waste, nonresidential",55127,"Walworth County",WI,"Lake States",576.6,near-term,wastes,392.85,1963.00,dt,27482000000,BTU,3.40
"Other wet waste","Food waste, nonresidential",55129,"Washburn County",WI,"Lake States",853.32,Emerging,wastes,420.2,221.00,dt,3094000000,BTU,0.26
"Other wet waste","Food waste, nonresidential",55129,"Washburn County",WI,"Lake States",853.32,"mature-market high",wastes,420.2,221.00,dt,3094000000,BTU,0.26
"Other wet waste","Food waste, nonresidential",55129,"Washburn County",WI,"Lake States",853.32,"mature-market low",wastes,400,221.00,dt,3094000000,BTU,0.26
"Other wet waste","Food waste, nonresidential",55129,"Washburn County",WI,"Lake States",853.32,"mature-market medium",wastes,400,221.00,dt,3094000000,BTU,0.26
"Other wet waste","Food waste, nonresidential",55129,"Washburn County",WI,"Lake States",853.32,near-term,wastes,124.01,346.00,dt,4844000000,BTU,0.41
"Other wet waste","Food waste, nonresidential",55131,"Washington County",WI,"Lake States",435.66,Emerging,wastes,281,2061.00,dt,28854000000,BTU,4.73
"Other wet waste","Food waste, nonresidential",55131,"Washington County",WI,"Lake States",435.66,"mature-market high",wastes,281,2061.00,dt,28854000000,BTU,4.73
"Other wet waste","Food waste, nonresidential",55131,"Washington County",WI,"Lake States",435.66,"mature-market low",wastes,260.8,2061.00,dt,28854000000,BTU,4.73
"Other wet waste","Food waste, nonresidential",55131,"Washington County",WI,"Lake States",435.66,"mature-market medium",wastes,260.8,2061.00,dt,28854000000,BTU,4.73
"Other wet waste","Food waste, nonresidential",55131,"Washington County",WI,"Lake States",435.66,near-term,wastes,246.37,2124.00,dt,29736000000,BTU,4.88
"Other wet waste","Food waste, nonresidential",55133,"Waukesha County",WI,"Lake States",580.54,Emerging,wastes,149.42,7816.00,dt,109424000000,BTU,13.46
"Other wet waste","Food waste, nonresidential",55133,"Waukesha County",WI,"Lake States",580.54,"mature-market high",wastes,149.42,7816.00,dt,109424000000,BTU,13.46
"Other wet waste","Food waste, nonresidential",55133,"Waukesha County",WI,"Lake States",580.54,"mature-market low",wastes,129.22,7816.00,dt,109424000000,BTU,13.46
"Other wet waste","Food waste, nonresidential",55133,"Waukesha County",WI,"Lake States",580.54,"mature-market medium",wastes,129.22,7816.00,dt,109424000000,BTU,13.46
"Other wet waste","Food waste, nonresidential",55133,"Waukesha County",WI,"Lake States",580.54,near-term,wastes,141.97,7571.00,dt,105994000000,BTU,13.04
"Other wet waste","Food waste, nonresidential",55135,"Waupaca County",WI,"Lake States",765.17,Emerging,wastes,212.74,870.00,dt,12180000000,BTU,1.14
"Other wet waste","Food waste, nonresidential",55135,"Waupaca County",WI,"Lake States",765.17,"mature-market high",wastes,212.74,870.00,dt,12180000000,BTU,1.14
"Other wet waste","Food waste, nonresidential",55135,"Waupaca County",WI,"Lake States",765.17,"mature-market low",wastes,192.54,870.00,dt,12180000000,BTU,1.14
"Other wet waste","Food waste, nonresidential",55135,"Waupaca County",WI,"Lake States",765.17,"mature-market medium",wastes,192.54,870.00,dt,12180000000,BTU,1.14
"Other wet waste","Food waste, nonresidential",55135,"Waupaca County",WI,"Lake States",765.17,near-term,wastes,103.51,1006.00,dt,14084000000,BTU,1.31
"Other wet waste","Food waste, nonresidential",55137,"Waushara County",WI,"Lake States",637.4,Emerging,wastes,420.2,237.00,dt,3318000000,BTU,0.37
"Other wet waste","Food waste, nonresidential",55137,"Waushara County",WI,"Lake States",637.4,"mature-market high",wastes,420.2,237.00,dt,3318000000,BTU,0.37
"Other wet waste","Food waste, nonresidential",55137,"Waushara County",WI,"Lake States",637.4,"mature-market low",wastes,400,237.00,dt,3318000000,BTU,0.37
"Other wet waste","Food waste, nonresidential",55137,"Waushara County",WI,"Lake States",637.4,"mature-market medium",wastes,400,237.00,dt,3318000000,BTU,0.37
"Other wet waste","Food waste, nonresidential",55137,"Waushara County",WI,"Lake States",637.4,near-term,wastes,312.89,336.00,dt,4704000000,BTU,0.53
"Other wet waste","Food waste, nonresidential",55139,"Winnebago County",WI,"Lake States",578.57,Emerging,wastes,417.54,3137.00,dt,43918000000,BTU,5.42
"Other wet waste","Food waste, nonresidential",55139,"Winnebago County",WI,"Lake States",578.57,"mature-market high",wastes,417.54,3137.00,dt,43918000000,BTU,5.42
"Other wet waste","Food waste, nonresidential",55139,"Winnebago County",WI,"Lake States",578.57,"mature-market low",wastes,397.34,3137.00,dt,43918000000,BTU,5.42
"Other wet waste","Food waste, nonresidential",55139,"Winnebago County",WI,"Lake States",578.57,"mature-market medium",wastes,397.34,3137.00,dt,43918000000,BTU,5.42
"Other wet waste","Food waste, nonresidential",55139,"Winnebago County",WI,"Lake States",578.57,near-term,wastes,400,2948.00,dt,41272000000,BTU,5.10
"Other wet waste","Food waste, nonresidential",55141,"Wood County",WI,"Lake States",809.25,Emerging,wastes,420.2,944.00,dt,13216000000,BTU,1.17
"Other wet waste","Food waste, nonresidential",55141,"Wood County",WI,"Lake States",809.25,"mature-market high",wastes,420.2,944.00,dt,13216000000,BTU,1.17
"Other wet waste","Food waste, nonresidential",55141,"Wood County",WI,"Lake States",809.25,"mature-market low",wastes,400,944.00,dt,13216000000,BTU,1.17
"Other wet waste","Food waste, nonresidential",55141,"Wood County",WI,"Lake States",809.25,"mature-market medium",wastes,400,944.00,dt,13216000000,BTU,1.17
"Other wet waste","Food waste, nonresidential",55141,"Wood County",WI,"Lake States",809.25,near-term,wastes,400,1275.00,dt,17850000000,BTU,1.58
"Other wet waste","Food waste, residential",55001,"Adams County",WI,"Lake States",687.48,Emerging,wastes,420.2,405.00,dt,5670000000,BTU,0.59
"Other wet waste","Food waste, residential",55001,"Adams County",WI,"Lake States",687.48,"mature-market high",wastes,420.2,405.00,dt,5670000000,BTU,0.59
"Other wet waste","Food waste, residential",55001,"Adams County",WI,"Lake States",687.48,"mature-market low",wastes,400,405.00,dt,5670000000,BTU,0.59
"Other wet waste","Food waste, residential",55001,"Adams County",WI,"Lake States",687.48,"mature-market medium",wastes,400,405.00,dt,5670000000,BTU,0.59
"Other wet waste","Food waste, residential",55001,"Adams County",WI,"Lake States",687.48,near-term,wastes,246.43,651.00,dt,9114000000,BTU,0.95
"Other wet waste","Food waste, residential",55003,"Ashland County",WI,"Lake States",1054.13,Emerging,wastes,420.2,385.00,dt,5390000000,BTU,0.37
"Other wet waste","Food waste, residential",55003,"Ashland County",WI,"Lake States",1054.13,"mature-market high",wastes,420.2,385.00,dt,5390000000,BTU,0.37
"Other wet waste","Food waste, residential",55003,"Ashland County",WI,"Lake States",1054.13,"mature-market low",wastes,400,385.00,dt,5390000000,BTU,0.37
"Other wet waste","Food waste, residential",55003,"Ashland County",WI,"Lake States",1054.13,"mature-market medium",wastes,400,385.00,dt,5390000000,BTU,0.37
"Other wet waste","Food waste, residential",55003,"Ashland County",WI,"Lake States",1054.13,near-term,wastes,400,504.00,dt,7056000000,BTU,0.48
"Other wet waste","Food waste, residential",55005,"Barron County",WI,"Lake States",889.76,Emerging,wastes,387.37,1154.00,dt,16156000000,BTU,1.30
"Other wet waste","Food waste, residential",55005,"Barron County",WI,"Lake States",889.76,"mature-market high",wastes,387.37,1154.00,dt,16156000000,BTU,1.30
"Other wet waste","Food waste, residential",55005,"Barron County",WI,"Lake States",889.76,"mature-market low",wastes,367.17,1154.00,dt,16156000000,BTU,1.30
"Other wet waste","Food waste, residential",55005,"Barron County",WI,"Lake States",889.76,"mature-market medium",wastes,367.17,1154.00,dt,16156000000,BTU,1.30
"Other wet waste","Food waste, residential",55005,"Barron County",WI,"Lake States",889.76,near-term,wastes,199.45,1440.00,dt,20160000000,BTU,1.62
"Other wet waste","Food waste, residential",55007,"Bayfield County",WI,"Lake States",1511.34,Emerging,wastes,420.2,405.00,dt,5670000000,BTU,0.27
"Other wet waste","Food waste, residential",55007,"Bayfield County",WI,"Lake States",1511.34,"mature-market high",wastes,420.2,405.00,dt,5670000000,BTU,0.27
"Other wet waste","Food waste, residential",55007,"Bayfield County",WI,"Lake States",1511.34,"mature-market low",wastes,400,405.00,dt,5670000000,BTU,0.27
"Other wet waste","Food waste, residential",55007,"Bayfield County",WI,"Lake States",1511.34,"mature-market medium",wastes,400,405.00,dt,5670000000,BTU,0.27
"Other wet waste","Food waste, residential",55007,"Bayfield County",WI,"Lake States",1511.34,near-term,wastes,400,476.00,dt,6664000000,BTU,0.31
"Other wet waste","Food waste, residential",55009,"Brown County",WI,"Lake States",531.24,Emerging,wastes,420.2,9290.00,dt,130060000000,BTU,17.49
"Other wet waste","Food waste, residential",55009,"Brown County",WI,"Lake States",531.24,"mature-market high",wastes,420.2,9290.00,dt,130060000000,BTU,17.49
"Other wet waste","Food waste, residential",55009,"Brown County",WI,"Lake States",531.24,"mature-market low",wastes,400,9290.00,dt,130060000000,BTU,17.49
"Other wet waste","Food waste, residential",55009,"Brown County",WI,"Lake States",531.24,"mature-market medium",wastes,400,9290.00,dt,130060000000,BTU,17.49
"Other wet waste","Food waste, residential",55009,"Brown County",WI,"Lake States",531.24,near-term,wastes,400,7970.00,dt,111580000000,BTU,15.00
"Other wet waste","Food waste, residential",55011,"Buffalo County",WI,"Lake States",709.59,Emerging,wastes,420.2,303.00,dt,4242000000,BTU,0.43
"Other wet waste","Food waste, residential",55011,"Buffalo County",WI,"Lake States",709.59,"mature-market high",wastes,420.2,303.00,dt,4242000000,BTU,0.43
"Other wet waste","Food waste, residential",55011,"Buffalo County",WI,"Lake States",709.59,"mature-market low",wastes,400,303.00,dt,4242000000,BTU,0.43
"Other wet waste","Food waste, residential",55011,"Buffalo County",WI,"Lake States",709.59,"mature-market medium",wastes,400,303.00,dt,4242000000,BTU,0.43
"Other wet waste","Food waste, residential",55011,"Buffalo County",WI,"Lake States",709.59,near-term,wastes,400,420.00,dt,5880000000,BTU,0.59
"Other wet waste","Food waste, residential",55013,"Burnett County",WI,"Lake States",880.22,Emerging,wastes,420.2,316.00,dt,4424000000,BTU,0.36
"Other wet waste","Food waste, residential",55013,"Burnett County",WI,"Lake States",880.22,"mature-market high",wastes,420.2,316.00,dt,4424000000,BTU,0.36
"Other wet waste","Food waste, residential",55013,"Burnett County",WI,"Lake States",880.22,"mature-market low",wastes,400,316.00,dt,4424000000,BTU,0.36
"Other wet waste","Food waste, residential",55013,"Burnett County",WI,"Lake States",880.22,"mature-market medium",wastes,400,316.00,dt,4424000000,BTU,0.36
"Other wet waste","Food waste, residential",55013,"Burnett County",WI,"Lake States",880.22,near-term,wastes,237,484.00,dt,6776000000,BTU,0.55
"Other wet waste","Food waste, residential",55015,"Calumet County",WI,"Lake States",397.08,Emerging,wastes,420.2,1527.00,dt,21378000000,BTU,3.85
"Other wet waste","Food waste, residential",55015,"Calumet County",WI,"Lake States",397.08,"mature-market high",wastes,420.2,1527.00,dt,21378000000,BTU,3.85
"Other wet waste","Food waste, residential",55015,"Calumet County",WI,"Lake States",397.08,"mature-market low",wastes,400,1527.00,dt,21378000000,BTU,3.85
"Other wet waste","Food waste, residential",55015,"Calumet County",WI,"Lake States",397.08,"mature-market medium",wastes,400,1527.00,dt,21378000000,BTU,3.85
"Other wet waste","Food waste, residential",55015,"Calumet County",WI,"Lake States",397.08,near-term,wastes,400,1563.00,dt,21882000000,BTU,3.94
"Other wet waste","Food waste, residential",55017,"Chippewa County",WI,"Lake States",1041.27,Emerging,wastes,193.55,1908.00,dt,26712000000,BTU,1.83
"Other wet waste","Food waste, residential",55017,"Chippewa County",WI,"Lake States",1041.27,"mature-market high",wastes,193.55,1908.00,dt,26712000000,BTU,1.83
"Other wet waste","Food waste, residential",55017,"Chippewa County",WI,"Lake States",1041.27,"mature-market low",wastes,173.35,1908.00,dt,26712000000,BTU,1.83
"Other wet waste","Food waste, residential",55017,"Chippewa County",WI,"Lake States",1041.27,"mature-market medium",wastes,173.35,1908.00,dt,26712000000,BTU,1.83
"Other wet waste","Food waste, residential",55017,"Chippewa County",WI,"Lake States",1041.27,near-term,wastes,149.04,1982.00,dt,27748000000,BTU,1.90
"Other wet waste","Food waste, residential",55019,"Clark County",WI,"Lake States",1218.67,Emerging,wastes,347.82,801.00,dt,11214000000,BTU,0.66
"Other wet waste","Food waste, residential",55019,"Clark County",WI,"Lake States",1218.67,"mature-market high",wastes,347.82,801.00,dt,11214000000,BTU,0.66
"Other wet waste","Food waste, residential",55019,"Clark County",WI,"Lake States",1218.67,"mature-market low",wastes,327.62,801.00,dt,11214000000,BTU,0.66
"Other wet waste","Food waste, residential",55019,"Clark County",WI,"Lake States",1218.67,"mature-market medium",wastes,327.62,801.00,dt,11214000000,BTU,0.66
"Other wet waste","Food waste, residential",55019,"Clark County",WI,"Lake States",1218.67,near-term,wastes,117.15,1085.00,dt,15190000000,BTU,0.89
"Other wet waste","Food waste, residential",55021,"Columbia County",WI,"Lake States",795.99,Emerging,wastes,327.43,1568.00,dt,21952000000,BTU,1.97
"Other wet waste","Food waste, residential",55021,"Columbia County",WI,"Lake States",795.99,"mature-market high",wastes,327.43,1568.00,dt,21952000000,BTU,1.97
"Other wet waste","Food waste, residential",55021,"Columbia County",WI,"Lake States",795.99,"mature-market low",wastes,307.23,1568.00,dt,21952000000,BTU,1.97
"Other wet waste","Food waste, residential",55021,"Columbia County",WI,"Lake States",795.99,"mature-market medium",wastes,307.23,1568.00,dt,21952000000,BTU,1.97
"Other wet waste","Food waste, residential",55021,"Columbia County",WI,"Lake States",795.99,near-term,wastes,219.14,1781.00,dt,24934000000,BTU,2.24
"Other wet waste","Food waste, residential",55023,"Crawford County",WI,"Lake States",599.21,Emerging,wastes,370.61,430.00,dt,6020000000,BTU,0.72
