class,material_class,subclass,resource_name,diacls,owner,fips,county,state,"County Square Miles",scenario_name,scenario_price_offered,production,productionunit,production_energy_content,energy_content_unit,prod_density_dtpersqmi,harvest_costs,harvest_area,harv_area_unit,lipid_based,ash_percentage
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55047,"Green Lake County",Wisconsin,380.13,"mature-market medium",40,21.40,dt,371675200,BTU,0.06,16.66,7.00,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55047,"Green Lake County",Wisconsin,380.13,"mature-market medium",40,27.70,dt,481093600,BTU,0.07,16.62,7.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55047,"Green Lake County",Wisconsin,380.13,near-term,40,11.50,dt,199732000,BTU,0.03,16.66,5.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55047,"Green Lake County",Wisconsin,380.13,near-term,40,13.70,dt,237941600,BTU,0.04,16.62,4.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55049,"Iowa County",Wisconsin,768.05,Emerging,40,5.20,dt,90313600,BTU,0.01,16.66,6.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55049,"Iowa County",Wisconsin,768.05,"mature-market high",40,5.20,dt,90313600,BTU,0.01,16.66,6.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55049,"Iowa County",Wisconsin,768.05,"mature-market low",40,5.20,dt,90313600,BTU,0.01,16.66,6.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55049,"Iowa County",Wisconsin,768.05,"mature-market medium",40,5.20,dt,90313600,BTU,0.01,16.66,6.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55049,"Iowa County",Wisconsin,768.05,near-term,40,0.40,dt,6947200,BTU,0.00,16.66,0.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55051,"Iron County",Wisconsin,802.62,Emerging,40,462.20,dt,8027489600,BTU,0.58,16.66,184.00,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55051,"Iron County",Wisconsin,802.62,"mature-market high",40,462.20,dt,8027489600,BTU,0.58,16.66,184.00,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55051,"Iron County",Wisconsin,802.62,"mature-market low",40,462.20,dt,8027489600,BTU,0.58,16.66,184.00,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55051,"Iron County",Wisconsin,802.62,"mature-market medium",40,462.20,dt,8027489600,BTU,0.58,16.66,184.00,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55053,"Jackson County",Wisconsin,1000.48,Emerging,40,757.20,dt,13151049600,BTU,0.76,16.66,277.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55053,"Jackson County",Wisconsin,1000.48,"mature-market high",40,757.20,dt,13151049600,BTU,0.76,16.66,277.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55053,"Jackson County",Wisconsin,1000.48,"mature-market low",40,757.20,dt,13151049600,BTU,0.76,16.66,277.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55053,"Jackson County",Wisconsin,1000.48,"mature-market medium",40,757.20,dt,13151049600,BTU,0.76,16.66,277.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55053,"Jackson County",Wisconsin,1000.48,near-term,40,96.40,dt,1674275200,BTU,0.10,16.62,37.00,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55053,"Jackson County",Wisconsin,1000.48,near-term,40,672.10,dt,11673032800,BTU,0.67,16.66,340.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55057,"Juneau County",Wisconsin,805.17,Emerging,40,244.30,dt,4243002400,BTU,0.30,16.66,80.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55057,"Juneau County",Wisconsin,805.17,Emerging,40,315.90,dt,5486551200,BTU,0.39,16.62,83.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55057,"Juneau County",Wisconsin,805.17,"mature-market high",40,244.30,dt,4243002400,BTU,0.30,16.66,80.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55057,"Juneau County",Wisconsin,805.17,"mature-market high",40,315.90,dt,5486551200,BTU,0.39,16.62,83.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55057,"Juneau County",Wisconsin,805.17,"mature-market low",40,244.30,dt,4243002400,BTU,0.30,16.66,80.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55057,"Juneau County",Wisconsin,805.17,"mature-market low",40,315.90,dt,5486551200,BTU,0.39,16.62,83.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55057,"Juneau County",Wisconsin,805.17,"mature-market medium",40,244.30,dt,4243002400,BTU,0.30,16.66,80.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55057,"Juneau County",Wisconsin,805.17,"mature-market medium",40,315.90,dt,5486551200,BTU,0.39,16.62,83.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55057,"Juneau County",Wisconsin,805.17,near-term,40,131.00,dt,2275208000,BTU,0.16,16.66,57.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55057,"Juneau County",Wisconsin,805.17,near-term,40,155.70,dt,2704197600,BTU,0.19,16.62,51.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55059,"Kenosha County",Wisconsin,278.42,Emerging,40,2.40,dt,41683200,BTU,0.01,16.62,0.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55059,"Kenosha County",Wisconsin,278.42,"mature-market high",40,2.40,dt,41683200,BTU,0.01,16.62,0.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55059,"Kenosha County",Wisconsin,278.42,"mature-market low",40,2.40,dt,41683200,BTU,0.01,16.62,0.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55059,"Kenosha County",Wisconsin,278.42,"mature-market medium",40,2.40,dt,41683200,BTU,0.01,16.62,0.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55059,"Kenosha County",Wisconsin,278.42,near-term,40,4.40,dt,76419200,BTU,0.02,16.62,1.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55061,"Kewaunee County",Wisconsin,343.95,Emerging,40,30.00,dt,521040000,BTU,0.09,16.66,9.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55061,"Kewaunee County",Wisconsin,343.95,"mature-market high",40,30.00,dt,521040000,BTU,0.09,16.66,9.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55061,"Kewaunee County",Wisconsin,343.95,"mature-market low",40,30.00,dt,521040000,BTU,0.09,16.66,9.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55061,"Kewaunee County",Wisconsin,343.95,"mature-market medium",40,30.00,dt,521040000,BTU,0.09,16.66,9.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55061,"Kewaunee County",Wisconsin,343.95,near-term,40,73.50,dt,1276548000,BTU,0.21,16.66,27.00,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55063,"La Crosse County",Wisconsin,480.05,Emerging,40,60.00,dt,1042080000,BTU,0.12,16.66,22.00,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55063,"La Crosse County",Wisconsin,480.05,"mature-market high",40,60.00,dt,1042080000,BTU,0.12,16.66,22.00,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55063,"La Crosse County",Wisconsin,480.05,"mature-market low",40,60.00,dt,1042080000,BTU,0.12,16.66,22.00,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55063,"La Crosse County",Wisconsin,480.05,"mature-market medium",40,60.00,dt,1042080000,BTU,0.12,16.66,22.00,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55063,"La Crosse County",Wisconsin,480.05,near-term,40,7.60,dt,131996800,BTU,0.02,16.62,2.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55063,"La Crosse County",Wisconsin,480.05,near-term,40,53.20,dt,923977600,BTU,0.11,16.66,27.00,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55065,"Lafayette County",Wisconsin,634.57,Emerging,40,0.50,dt,8684000,BTU,0.00,16.66,0.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55065,"Lafayette County",Wisconsin,634.57,"mature-market high",40,0.50,dt,8684000,BTU,0.00,16.66,0.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55065,"Lafayette County",Wisconsin,634.57,"mature-market low",40,0.50,dt,8684000,BTU,0.00,16.66,0.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55065,"Lafayette County",Wisconsin,634.57,"mature-market medium",40,0.50,dt,8684000,BTU,0.00,16.66,0.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55067,"Langlade County",Wisconsin,887.79,Emerging,40,9.20,dt,159785600,BTU,0.01,16.66,2.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55067,"Langlade County",Wisconsin,887.79,Emerging,40,537.60,dt,9337036800,BTU,0.61,16.62,118.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55067,"Langlade County",Wisconsin,887.79,"mature-market high",40,9.20,dt,159785600,BTU,0.01,16.66,2.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55067,"Langlade County",Wisconsin,887.79,"mature-market high",40,537.60,dt,9337036800,BTU,0.61,16.62,118.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55067,"Langlade County",Wisconsin,887.79,"mature-market low",40,9.20,dt,159785600,BTU,0.01,16.66,2.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55067,"Langlade County",Wisconsin,887.79,"mature-market low",40,537.60,dt,9337036800,BTU,0.61,16.62,118.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55067,"Langlade County",Wisconsin,887.79,"mature-market medium",40,9.20,dt,159785600,BTU,0.01,16.66,2.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55067,"Langlade County",Wisconsin,887.79,"mature-market medium",40,537.60,dt,9337036800,BTU,0.61,16.62,118.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55067,"Langlade County",Wisconsin,887.79,near-term,40,32.20,dt,559249600,BTU,0.04,16.66,11.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55067,"Langlade County",Wisconsin,887.79,near-term,40,521.90,dt,9064359200,BTU,0.59,16.62,134.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55069,"Lincoln County",Wisconsin,906.79,Emerging,40,1081.50,dt,18783492000,BTU,1.19,16.66,430.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55069,"Lincoln County",Wisconsin,906.79,"mature-market high",40,1081.50,dt,18783492000,BTU,1.19,16.66,430.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55069,"Lincoln County",Wisconsin,906.79,"mature-market low",40,1081.50,dt,18783492000,BTU,1.19,16.66,430.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55069,"Lincoln County",Wisconsin,906.79,"mature-market medium",40,1081.50,dt,18783492000,BTU,1.19,16.66,430.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55071,"Manitowoc County",Wisconsin,594.62,Emerging,40,57.80,dt,1003870400,BTU,0.10,16.66,17.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55071,"Manitowoc County",Wisconsin,594.62,"mature-market high",40,57.80,dt,1003870400,BTU,0.10,16.66,17.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55071,"Manitowoc County",Wisconsin,594.62,"mature-market low",40,57.80,dt,1003870400,BTU,0.10,16.66,17.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55071,"Manitowoc County",Wisconsin,594.62,"mature-market medium",40,57.80,dt,1003870400,BTU,0.10,16.66,17.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55071,"Manitowoc County",Wisconsin,594.62,near-term,40,141.80,dt,2462782400,BTU,0.24,16.66,52.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55073,"Marathon County",Wisconsin,1576.33,Emerging,40,1109.20,dt,19264585600,BTU,0.70,16.66,441.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55073,"Marathon County",Wisconsin,1576.33,"mature-market high",40,1109.20,dt,19264585600,BTU,0.70,16.66,441.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55073,"Marathon County",Wisconsin,1576.33,"mature-market low",40,1109.20,dt,19264585600,BTU,0.70,16.66,441.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55073,"Marathon County",Wisconsin,1576.33,"mature-market medium",40,1109.20,dt,19264585600,BTU,0.70,16.66,441.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55075,"Marinette County",Wisconsin,1429.25,Emerging,40,35.00,dt,607880000,BTU,0.02,16.66,9.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55075,"Marinette County",Wisconsin,1429.25,Emerging,40,2038.10,dt,35397720800,BTU,1.43,16.62,448.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55075,"Marinette County",Wisconsin,1429.25,"mature-market high",40,35.00,dt,607880000,BTU,0.02,16.66,9.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55075,"Marinette County",Wisconsin,1429.25,"mature-market high",40,2038.10,dt,35397720800,BTU,1.43,16.62,448.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55075,"Marinette County",Wisconsin,1429.25,"mature-market low",40,35.00,dt,607880000,BTU,0.02,16.66,9.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55075,"Marinette County",Wisconsin,1429.25,"mature-market low",40,2038.10,dt,35397720800,BTU,1.43,16.62,448.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55075,"Marinette County",Wisconsin,1429.25,"mature-market medium",40,35.00,dt,607880000,BTU,0.02,16.66,9.90,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55075,"Marinette County",Wisconsin,1429.25,"mature-market medium",40,2038.10,dt,35397720800,BTU,1.43,16.62,448.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55075,"Marinette County",Wisconsin,1429.25,near-term,40,122.10,dt,2120632800,BTU,0.09,16.66,42.80,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55075,"Marinette County",Wisconsin,1429.25,near-term,40,1978.20,dt,34357377600,BTU,1.38,16.62,510.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55077,"Marquette County",Wisconsin,464.47,Emerging,40,171.40,dt,2976875200,BTU,0.37,16.66,56.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55077,"Marquette County",Wisconsin,464.47,Emerging,40,221.70,dt,3850485600,BTU,0.48,16.62,58.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55077,"Marquette County",Wisconsin,464.47,"mature-market high",40,171.40,dt,2976875200,BTU,0.37,16.66,56.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55077,"Marquette County",Wisconsin,464.47,"mature-market high",40,221.70,dt,3850485600,BTU,0.48,16.62,58.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55077,"Marquette County",Wisconsin,464.47,"mature-market low",40,171.40,dt,2976875200,BTU,0.37,16.66,56.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55077,"Marquette County",Wisconsin,464.47,"mature-market low",40,221.70,dt,3850485600,BTU,0.48,16.62,58.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55077,"Marquette County",Wisconsin,464.47,"mature-market medium",40,171.40,dt,2976875200,BTU,0.37,16.66,56.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55077,"Marquette County",Wisconsin,464.47,"mature-market medium",40,221.70,dt,3850485600,BTU,0.48,16.62,58.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55077,"Marquette County",Wisconsin,464.47,near-term,40,91.90,dt,1596119200,BTU,0.20,16.66,40.60,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55077,"Marquette County",Wisconsin,464.47,near-term,40,109.30,dt,1898322400,BTU,0.24,16.62,36.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55078,"Menominee County",Wisconsin,364.96,Emerging,40,15.30,dt,265730400,BTU,0.04,16.66,4.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55078,"Menominee County",Wisconsin,364.96,Emerging,40,887.70,dt,15417573600,BTU,2.43,16.62,195.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55078,"Menominee County",Wisconsin,364.96,"mature-market high",40,15.30,dt,265730400,BTU,0.04,16.66,4.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55078,"Menominee County",Wisconsin,364.96,"mature-market high",40,887.70,dt,15417573600,BTU,2.43,16.62,195.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55078,"Menominee County",Wisconsin,364.96,"mature-market low",40,15.30,dt,265730400,BTU,0.04,16.66,4.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55078,"Menominee County",Wisconsin,364.96,"mature-market low",40,887.70,dt,15417573600,BTU,2.43,16.62,195.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55078,"Menominee County",Wisconsin,364.96,"mature-market medium",40,15.30,dt,265730400,BTU,0.04,16.66,4.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55078,"Menominee County",Wisconsin,364.96,"mature-market medium",40,887.70,dt,15417573600,BTU,2.43,16.62,195.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55078,"Menominee County",Wisconsin,364.96,near-term,40,53.20,dt,923977600,BTU,0.15,16.66,18.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55078,"Menominee County",Wisconsin,364.96,near-term,40,861.70,dt,14966005600,BTU,2.36,16.62,222.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55079,"Milwaukee County",Wisconsin,242.17,Emerging,40,0.60,dt,10420800,BTU,0.00,16.62,0.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55079,"Milwaukee County",Wisconsin,242.17,"mature-market high",40,0.60,dt,10420800,BTU,0.00,16.62,0.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55079,"Milwaukee County",Wisconsin,242.17,"mature-market low",40,0.60,dt,10420800,BTU,0.00,16.62,0.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55079,"Milwaukee County",Wisconsin,242.17,"mature-market medium",40,0.60,dt,10420800,BTU,0.00,16.62,0.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55079,"Milwaukee County",Wisconsin,242.17,near-term,40,1.10,dt,19104800,BTU,0.00,16.62,0.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55081,"Monroe County",Wisconsin,908.08,Emerging,40,185.00,dt,3213080000,BTU,0.20,16.66,67.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55081,"Monroe County",Wisconsin,908.08,"mature-market high",40,185.00,dt,3213080000,BTU,0.20,16.66,67.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55081,"Monroe County",Wisconsin,908.08,"mature-market low",40,185.00,dt,3213080000,BTU,0.20,16.66,67.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55081,"Monroe County",Wisconsin,908.08,"mature-market medium",40,185.00,dt,3213080000,BTU,0.20,16.66,67.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55081,"Monroe County",Wisconsin,908.08,near-term,40,23.50,dt,408148000,BTU,0.03,16.62,9.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55081,"Monroe County",Wisconsin,908.08,near-term,40,164.20,dt,2851825600,BTU,0.18,16.66,83.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55083,"Oconto County",Wisconsin,1016.31,Emerging,40,16.60,dt,288308800,BTU,0.02,16.66,4.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55083,"Oconto County",Wisconsin,1016.31,Emerging,40,969.00,dt,16829592000,BTU,0.95,16.62,213.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55083,"Oconto County",Wisconsin,1016.31,"mature-market high",40,16.60,dt,288308800,BTU,0.02,16.66,4.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55083,"Oconto County",Wisconsin,1016.31,"mature-market high",40,969.00,dt,16829592000,BTU,0.95,16.62,213.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55083,"Oconto County",Wisconsin,1016.31,"mature-market low",40,16.60,dt,288308800,BTU,0.02,16.66,4.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55083,"Oconto County",Wisconsin,1016.31,"mature-market low",40,969.00,dt,16829592000,BTU,0.95,16.62,213.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55083,"Oconto County",Wisconsin,1016.31,"mature-market medium",40,16.60,dt,288308800,BTU,0.02,16.66,4.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55083,"Oconto County",Wisconsin,1016.31,"mature-market medium",40,969.00,dt,16829592000,BTU,0.95,16.62,213.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55083,"Oconto County",Wisconsin,1016.31,near-term,40,58.00,dt,1007344000,BTU,0.06,16.66,20.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55083,"Oconto County",Wisconsin,1016.31,near-term,40,940.60,dt,16336340800,BTU,0.93,16.62,242.50,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55085,"Oneida County",Wisconsin,1236.57,Emerging,40,1857.90,dt,32268007200,BTU,1.50,16.66,739.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55085,"Oneida County",Wisconsin,1236.57,"mature-market high",40,1857.90,dt,32268007200,BTU,1.50,16.66,739.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55085,"Oneida County",Wisconsin,1236.57,"mature-market low",40,1857.90,dt,32268007200,BTU,1.50,16.66,739.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55085,"Oneida County",Wisconsin,1236.57,"mature-market medium",40,1857.90,dt,32268007200,BTU,1.50,16.66,739.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55087,"Outagamie County",Wisconsin,644.61,Emerging,40,62.80,dt,1090710400,BTU,0.10,16.66,19.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55087,"Outagamie County",Wisconsin,644.61,"mature-market high",40,62.80,dt,1090710400,BTU,0.10,16.66,19.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55087,"Outagamie County",Wisconsin,644.61,"mature-market low",40,62.80,dt,1090710400,BTU,0.10,16.66,19.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55087,"Outagamie County",Wisconsin,644.61,"mature-market medium",40,62.80,dt,1090710400,BTU,0.10,16.66,19.10,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55087,"Outagamie County",Wisconsin,644.61,near-term,40,154.00,dt,2674672000,BTU,0.24,16.66,56.70,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55089,"Ozaukee County",Wisconsin,235.28,Emerging,40,6.80,dt,118102400,BTU,0.03,16.62,1.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55089,"Ozaukee County",Wisconsin,235.28,"mature-market high",40,6.80,dt,118102400,BTU,0.03,16.62,1.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55089,"Ozaukee County",Wisconsin,235.28,"mature-market low",40,6.80,dt,118102400,BTU,0.03,16.62,1.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55089,"Ozaukee County",Wisconsin,235.28,"mature-market medium",40,6.80,dt,118102400,BTU,0.03,16.62,1.30,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55089,"Ozaukee County",Wisconsin,235.28,near-term,40,12.60,dt,218836800,BTU,0.05,16.62,3.20,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55091,"Pepin County",Wisconsin,248.7,Emerging,40,12.00,dt,208416000,BTU,0.05,16.66,4.40,ac,No,0.95
forestland,wood,"Logging residues","Softwood natural logging residues","Class 2",Private,55091,"Pepin County",Wisconsin,248.7,"mature-market high",40,12.00,dt,208416000,BTU,0.05,16.66,4.40,ac,No,0.95
