class,subclass,resource,fips,county,state_name,usdaregion,"County Square Miles",model_name,scenario_name,price_offered,production,production_unit,btu_ton,production_energy_content,energy_content_unit,production_density_dtpersqmi,landsource
"agriculture land","Agricultural residues","Oats straw",55021,"Columbia County",Wisconsin,"Lake States",795.99,POLYSYS,near-term,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55021,"Columbia County",Wisconsin,"Lake States",795.99,POLYSYS,"mature-market medium",70,32277.00,dt,16660000,537734820000,BTU,40.55,Pasture
"agriculture land","Agricultural residues","Wheat straw",55059,"Kenosha County",Wisconsin,"Lake States",278.42,POLYSYS,"mature-market low",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, woody",Willow,55081,"Monroe County",Wisconsin,"Lake States",908.08,POLYSYS,emerging,70,1636.00,dt,17296000,28296256000,BTU,1.80,Pasture
"agriculture land","Energy crops, herbaceous",Miscanthus,55033,"Dunn County",Wisconsin,"Lake States",863.89,POLYSYS,"mature-market high",70,7334.00,dt,16660000,122184440000,BTU,8.49,Pasture
"agriculture land","Agricultural residues","Wheat straw",55109,"St. Croix County",Wisconsin,"Lake States",735.19,POLYSYS,emerging,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Intermediate oilseeds",Pennycress,55067,"Langlade County",Wisconsin,"Lake States",887.79,POLYSYS,emerging,400,2858.58,dt,23288300,66571468614,BTU,3.22,Crop
"agriculture land","Agricultural residues","Oats straw",55047,"Green Lake County",Wisconsin,"Lake States",380.13,POLYSYS,emerging,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Wheat straw",55017,"Chippewa County",Wisconsin,"Lake States",1041.27,POLYSYS,"mature-market medium",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, woody",Willow,55065,"Lafayette County",Wisconsin,"Lake States",634.57,POLYSYS,"mature-market low",70,2378.00,dt,17296000,41129888000,BTU,3.75,Pasture
"agriculture land","Intermediate oilseeds",Pennycress,55127,"Walworth County",Wisconsin,"Lake States",576.6,POLYSYS,emerging,400,23305.99,dt,23288300,542756886917,BTU,40.42,Crop
"agriculture land","Energy crops, woody",Willow,55015,"Calumet County",Wisconsin,"Lake States",397.08,POLYSYS,"mature-market high",70,1615.00,dt,17296000,27933040000,BTU,4.07,Pasture
"agriculture land","Energy crops, woody",Willow,55073,"Marathon County",Wisconsin,"Lake States",1576.33,POLYSYS,"mature-market high",70,342950.00,dt,17296000,5931663200000,BTU,217.56,Crop
"agriculture land","Energy crops, woody",Willow,55081,"Monroe County",Wisconsin,"Lake States",908.08,POLYSYS,"mature-market medium",70,1506.00,dt,17296000,26047776000,BTU,1.66,Pasture
"agriculture land","Agricultural residues","Corn stover",55077,"Marquette County",Wisconsin,"Lake States",464.47,POLYSYS,"mature-market low",70,31256.00,dt,15722000,491406832000,BTU,67.29,Crop
"agriculture land","Agricultural residues","Oats straw",55069,"Lincoln County",Wisconsin,"Lake States",906.79,POLYSYS,near-term,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55103,"Richland County",Wisconsin,"Lake States",589.3,POLYSYS,emerging,70,201725.00,dt,16660000,3360738500000,BTU,342.31,Crop
"agriculture land","Agricultural residues","Wheat straw",55059,"Kenosha County",Wisconsin,"Lake States",278.42,POLYSYS,"mature-market high",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Wheat straw",55101,"Racine County",Wisconsin,"Lake States",340.39,POLYSYS,near-term,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Wheat straw",55017,"Chippewa County",Wisconsin,"Lake States",1041.27,POLYSYS,emerging,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Corn stover",55087,"Outagamie County",Wisconsin,"Lake States",644.61,POLYSYS,"mature-market high",70,116955.00,dt,15722000,1838766510000,BTU,181.44,Crop
"agriculture land","Agricultural residues","Corn stover",55065,"Lafayette County",Wisconsin,"Lake States",634.57,POLYSYS,near-term,70,134378.00,dt,15722000,2112690916000,BTU,211.76,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55057,"Juneau County",Wisconsin,"Lake States",805.17,POLYSYS,"mature-market high",70,191327.00,dt,16660000,3187507820000,BTU,237.62,Crop
"agriculture land","Agricultural residues","Corn stover",55069,"Lincoln County",Wisconsin,"Lake States",906.79,POLYSYS,"mature-market low",70,7845.00,dt,15722000,123339090000,BTU,8.65,Crop
"agriculture land","Agricultural residues","Corn stover",55113,"Sawyer County",Wisconsin,"Lake States",1350.24,POLYSYS,near-term,70,9798.00,dt,15722000,154044156000,BTU,7.26,Crop
"agriculture land","Agricultural residues","Wheat straw",55119,"Taylor County",Wisconsin,"Lake States",984.56,POLYSYS,emerging,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Oats straw",55105,"Rock County",Wisconsin,"Lake States",726.16,POLYSYS,"mature-market medium",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55097,"Portage County",Wisconsin,"Lake States",822.82,POLYSYS,emerging,70,253347.00,dt,16660000,4220761020000,BTU,307.90,Crop
"agriculture land","Agricultural residues","Corn stover",55061,"Kewaunee County",Wisconsin,"Lake States",343.95,POLYSYS,"mature-market low",70,62038.00,dt,15722000,975361436000,BTU,180.37,Crop
"agriculture land","Agricultural residues","Oats straw",55095,"Polk County",Wisconsin,"Lake States",956.41,POLYSYS,"mature-market high",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Oats straw",55097,"Portage County",Wisconsin,"Lake States",822.82,POLYSYS,emerging,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Corn stover",55007,"Bayfield County",Wisconsin,"Lake States",1511.34,POLYSYS,emerging,70,0.00,dt,15722000,0,BTU,0.00,Crop
"agriculture land","Energy crops, woody",Willow,55061,"Kewaunee County",Wisconsin,"Lake States",343.95,POLYSYS,"mature-market high",70,2646.00,dt,17296000,45765216000,BTU,7.69,Pasture
"agriculture land","Agricultural residues","Corn stover",55057,"Juneau County",Wisconsin,"Lake States",805.17,POLYSYS,emerging,70,65832.00,dt,15722000,1035010704000,BTU,81.76,Crop
"agriculture land","Energy crops, woody",Willow,55031,"Douglas County",Wisconsin,"Lake States",1332.11,POLYSYS,"mature-market high",70,205.00,dt,17296000,3545680000,BTU,0.15,Pasture
"agriculture land","Energy crops, herbaceous",Miscanthus,55063,"La Crosse County",Wisconsin,"Lake States",480.05,POLYSYS,emerging,70,45643.00,dt,16660000,760412380000,BTU,95.08,Crop
"agriculture land","Agricultural residues","Wheat straw",55103,"Richland County",Wisconsin,"Lake States",589.3,POLYSYS,near-term,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Oats straw",55045,"Green County",Wisconsin,"Lake States",584.55,POLYSYS,"mature-market low",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Oats straw",55105,"Rock County",Wisconsin,"Lake States",726.16,POLYSYS,"mature-market high",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Oats straw",55003,"Ashland County",Wisconsin,"Lake States",1054.13,POLYSYS,"mature-market low",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55007,"Bayfield County",Wisconsin,"Lake States",1511.34,POLYSYS,"mature-market low",70,20260.00,dt,16660000,337531600000,BTU,13.41,Crop
"agriculture land","Agricultural residues","Corn stover",55003,"Ashland County",Wisconsin,"Lake States",1054.13,POLYSYS,emerging,70,0.00,dt,15722000,0,BTU,0.00,Crop
"agriculture land","Intermediate oilseeds",Pennycress,55091,"Pepin County",Wisconsin,"Lake States",248.7,POLYSYS,"mature-market medium",400,7096.34,dt,23288300,165261694822,BTU,28.53,Crop
"agriculture land","Agricultural residues","Corn stover",55003,"Ashland County",Wisconsin,"Lake States",1054.13,POLYSYS,"mature-market high",70,0.00,dt,15722000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Wheat straw",55001,"Adams County",Wisconsin,"Lake States",687.48,POLYSYS,near-term,70,92.00,dt,14892000,1370064000,BTU,0.13,Crop
"agriculture land","Agricultural residues","Wheat straw",55049,"Iowa County",Wisconsin,"Lake States",768.05,POLYSYS,emerging,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55029,"Door County",Wisconsin,"Lake States",487.56,POLYSYS,"mature-market low",70,93798.00,dt,16660000,1562674680000,BTU,192.38,Crop
"agriculture land","Intermediate oilseeds",Pennycress,55119,"Taylor County",Wisconsin,"Lake States",984.56,POLYSYS,emerging,400,10601.97,dt,23288300,246901857951,BTU,10.77,Crop
"agriculture land","Agricultural residues","Corn stover",55103,"Richland County",Wisconsin,"Lake States",589.3,POLYSYS,emerging,70,9311.00,dt,15722000,146387542000,BTU,15.80,Crop
"agriculture land","Agricultural residues","Corn stover",55075,"Marinette County",Wisconsin,"Lake States",1429.25,POLYSYS,"mature-market medium",70,0.00,dt,15722000,0,BTU,0.00,Crop
"agriculture land","Energy crops, herbaceous",Switchgrass,55111,"Sauk County",Wisconsin,"Lake States",849.19,POLYSYS,"mature-market low",70,0.00,dt,16424000,0,BTU,0.00,Pasture
"agriculture land","Agricultural residues","Corn stover",55065,"Lafayette County",Wisconsin,"Lake States",634.57,POLYSYS,"mature-market high",70,302837.00,dt,15722000,4761203314000,BTU,477.23,Crop
"agriculture land","Intermediate oilseeds",Pennycress,55013,"Burnett County",Wisconsin,"Lake States",880.22,POLYSYS,"mature-market high",400,4194.34,dt,23288300,97679048222,BTU,4.77,Crop
"agriculture land","Intermediate oilseeds",Pennycress,55141,"Wood County",Wisconsin,"Lake States",809.25,POLYSYS,"mature-market low",400,10974.11,dt,23288300,255568365913,BTU,13.56,Crop
"agriculture land","Agricultural residues","Oats straw",55023,"Crawford County",Wisconsin,"Lake States",599.21,POLYSYS,emerging,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55057,"Juneau County",Wisconsin,"Lake States",805.17,POLYSYS,emerging,70,30028.00,dt,16660000,500266480000,BTU,37.29,Pasture
"agriculture land","Agricultural residues","Wheat straw",55081,"Monroe County",Wisconsin,"Lake States",908.08,POLYSYS,near-term,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55131,"Washington County",Wisconsin,"Lake States",435.66,POLYSYS,emerging,70,19182.00,dt,16660000,319572120000,BTU,44.03,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55015,"Calumet County",Wisconsin,"Lake States",397.08,POLYSYS,"mature-market high",70,9067.00,dt,16660000,151056220000,BTU,22.83,Pasture
"agriculture land","Energy crops, herbaceous",Miscanthus,55119,"Taylor County",Wisconsin,"Lake States",984.56,POLYSYS,"mature-market medium",70,68427.00,dt,16660000,1139993820000,BTU,69.50,Pasture
"agriculture land","Agricultural residues","Corn stover",55091,"Pepin County",Wisconsin,"Lake States",248.7,POLYSYS,"mature-market low",70,50045.00,dt,15722000,786807490000,BTU,201.23,Crop
"agriculture land","Agricultural residues","Oats straw",55005,"Barron County",Wisconsin,"Lake States",889.76,POLYSYS,"mature-market high",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Intermediate oilseeds",Pennycress,55045,"Green County",Wisconsin,"Lake States",584.55,POLYSYS,"mature-market low",400,25909.62,dt,23288300,603391003446,BTU,44.32,Crop
"agriculture land","Agricultural residues","Oats straw",55057,"Juneau County",Wisconsin,"Lake States",805.17,POLYSYS,emerging,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, woody",Willow,55127,"Walworth County",Wisconsin,"Lake States",576.6,POLYSYS,"mature-market medium",70,1066.00,dt,17296000,18437536000,BTU,1.85,Pasture
"agriculture land","Agricultural residues","Oats straw",55049,"Iowa County",Wisconsin,"Lake States",768.05,POLYSYS,"mature-market medium",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, woody",Willow,55001,"Adams County",Wisconsin,"Lake States",687.48,POLYSYS,"mature-market medium",70,826.00,dt,17296000,14286496000,BTU,1.20,Pasture
"agriculture land","Energy crops, herbaceous",Miscanthus,55091,"Pepin County",Wisconsin,"Lake States",248.7,POLYSYS,emerging,70,0.00,dt,16660000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Wheat straw",55025,"Dane County",Wisconsin,"Lake States",1237.5,POLYSYS,near-term,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55095,"Polk County",Wisconsin,"Lake States",956.41,POLYSYS,emerging,70,72652.00,dt,16660000,1210382320000,BTU,75.96,Pasture
"agriculture land","Agricultural residues","Corn stover",55033,"Dunn County",Wisconsin,"Lake States",863.89,POLYSYS,"mature-market low",70,217875.00,dt,15722000,3425430750000,BTU,252.20,Crop
"agriculture land","Agricultural residues","Corn stover",55123,"Vernon County",Wisconsin,"Lake States",816.38,POLYSYS,"mature-market medium",70,8708.00,dt,15722000,136907176000,BTU,10.67,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55067,"Langlade County",Wisconsin,"Lake States",887.79,POLYSYS,"mature-market low",70,15793.00,dt,16660000,263111380000,BTU,17.79,Pasture
"agriculture land","Agricultural residues","Wheat straw",55037,"Florence County",Wisconsin,"Lake States",497.43,POLYSYS,emerging,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55029,"Door County",Wisconsin,"Lake States",487.56,POLYSYS,emerging,70,14962.00,dt,16660000,249266920000,BTU,30.69,Pasture
"agriculture land","Agricultural residues","Corn stover",55027,"Dodge County",Wisconsin,"Lake States",907.1,POLYSYS,near-term,70,327103.00,dt,15722000,5142713366000,BTU,360.60,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55047,"Green Lake County",Wisconsin,"Lake States",380.13,POLYSYS,"mature-market high",70,11918.00,dt,16660000,198553880000,BTU,31.35,Pasture
"agriculture land","Agricultural residues","Wheat straw",55129,"Washburn County",Wisconsin,"Lake States",853.32,POLYSYS,"mature-market medium",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, woody",Poplar,55067,"Langlade County",Wisconsin,"Lake States",887.79,POLYSYS,emerging,70,231.00,dt,16904000,3904824000,BTU,0.26,Pasture
"agriculture land","Energy crops, herbaceous",Miscanthus,55021,"Columbia County",Wisconsin,"Lake States",795.99,POLYSYS,"mature-market high",70,6323.00,dt,16660000,105341180000,BTU,7.94,Crop
"agriculture land","Agricultural residues","Wheat straw",55015,"Calumet County",Wisconsin,"Lake States",397.08,POLYSYS,"mature-market low",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Wheat straw",55033,"Dunn County",Wisconsin,"Lake States",863.89,POLYSYS,near-term,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55033,"Dunn County",Wisconsin,"Lake States",863.89,POLYSYS,"mature-market medium",70,6075.00,dt,16660000,101209500000,BTU,7.03,Pasture
"agriculture land","Agricultural residues","Wheat straw",55045,"Green County",Wisconsin,"Lake States",584.55,POLYSYS,emerging,70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55061,"Kewaunee County",Wisconsin,"Lake States",343.95,POLYSYS,emerging,70,150936.00,dt,16660000,2514593760000,BTU,438.83,Crop
"agriculture land","Agricultural residues","Oats straw",55085,"Oneida County",Wisconsin,"Lake States",1236.57,POLYSYS,"mature-market high",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Intermediate oilseeds",Pennycress,55063,"La Crosse County",Wisconsin,"Lake States",480.05,POLYSYS,"mature-market low",400,7121.32,dt,23288300,165843436556,BTU,14.83,Crop
"agriculture land","Agricultural residues","Corn stover",55047,"Green Lake County",Wisconsin,"Lake States",380.13,POLYSYS,"mature-market low",70,138153.00,dt,15722000,2172041466000,BTU,363.44,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55057,"Juneau County",Wisconsin,"Lake States",805.17,POLYSYS,"mature-market low",70,21836.00,dt,16660000,363787760000,BTU,27.12,Pasture
"agriculture land","Agricultural residues","Corn stover",55089,"Ozaukee County",Wisconsin,"Lake States",235.28,POLYSYS,"mature-market low",70,51503.00,dt,15722000,809730166000,BTU,218.90,Crop
"agriculture land","Energy crops, woody",Poplar,55009,"Brown County",Wisconsin,"Lake States",531.24,POLYSYS,"mature-market low",70,399.00,dt,16904000,6744696000,BTU,0.75,Pasture
"agriculture land","Energy crops, herbaceous",Miscanthus,55007,"Bayfield County",Wisconsin,"Lake States",1511.34,POLYSYS,"mature-market low",70,18458.00,dt,16660000,307510280000,BTU,12.21,Pasture
"agriculture land","Agricultural residues","Oats straw",55103,"Richland County",Wisconsin,"Lake States",589.3,POLYSYS,"mature-market medium",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Energy crops, woody",Willow,55065,"Lafayette County",Wisconsin,"Lake States",634.57,POLYSYS,"mature-market high",70,2749.00,dt,17296000,47546704000,BTU,4.33,Pasture
"agriculture land","Agricultural residues","Wheat straw",55055,"Jefferson County",Wisconsin,"Lake States",582.74,POLYSYS,"mature-market high",70,0.00,dt,14892000,0,BTU,0.00,Crop
"agriculture land","Agricultural residues","Corn stover",55041,"Forest County",Wisconsin,"Lake States",1046.52,POLYSYS,"mature-market medium",70,0.00,dt,15722000,0,BTU,0.00,Crop
"agriculture land","Energy crops, herbaceous",Miscanthus,55035,"Eau Claire County",Wisconsin,"Lake States",645.2,POLYSYS,"mature-market low",70,5742.00,dt,16660000,95661720000,BTU,8.90,Pasture
"agriculture land","Energy crops, herbaceous",Miscanthus,55031,"Douglas County",Wisconsin,"Lake States",1332.11,POLYSYS,emerging,70,38273.00,dt,16660000,637628180000,BTU,28.73,Pasture
"agriculture land","Energy crops, woody",Willow,55011,"Buffalo County",Wisconsin,"Lake States",709.59,POLYSYS,emerging,70,9002.00,dt,17296000,155698592000,BTU,12.69,Crop
"agriculture land","Agricultural residues","Corn stover",55123,"Vernon County",Wisconsin,"Lake States",816.38,POLYSYS,"mature-market low",70,8896.00,dt,15722000,139862912000,BTU,10.90,Crop
